Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment,Polarity,TextBlob_Sentiment,predicted_sentiment,recommendation
Great display Good performance Good camera Decent battery Overall good phone recommend to every one who read this comment,5,Awesome,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.936}",0.9992918968200684,Positive,0.5111111111111111,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Great display Good performance Good camera Decent ...
"The phone is gonna stand trial by fire. Minimum 5-6 years is the limit that I will use, rest the samsung will decide Highly recommended for people who want to invest rather than purchase a new year every year or two.",5,Perfect product!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.057, 'neu': 0.861, 'pos': 0.081, 'compound': -0.0018}",0.9953742623329163,Neutral,0.1481818181818182,Positive,NEGATIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its The phone is gonna stand trial by fire. Minimum 5-...
"Worth at 45k in this offer range including exchange. Don't consider it for 65k. Camera and performance are top notch no cons at all, photos may looks slightly over saturated at some times and in low light also. Battery lasts upto 6 to 7 hours screen on time in lyt usage. It won't lasts for 5 hrs if u use 5G and gaming at all. Charging tym is not a con at all 25w speed is okayish for day to day usage.",5,Just wow!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.053, 'neu': 0.901, 'pos': 0.046, 'compound': -0.1531}",0.9309486746788025,Negative,0.2066666666666667,Positive,NEGATIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Worth at 45k in this offer range including exchang...
"You want an iphone but cant deal with the 60hz display, the limitations of iOS and the stupid notch. Just buy this, no second thoughts needed. Best decision I made.",5,Brilliant,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.197, 'neu': 0.628, 'pos': 0.175, 'compound': -0.2263}",0.6094091534614563,Negative,0.0666666666666667,Positive,POSITIVE,Consider SAMSUNG Galaxy S23 5G if you're looking for a solid option. Users say: You want an iphone but cant deal with the 60hz dis...
"Its Great looking, amazing performance, Great camera, Gorgeous Screen. If you think that you will feel this phone is small after shifting from a 6.4in phone then its not true it is just great and comfortable.  The only thing that will bother you is if you are shifting from a high battery capacity phone of 6000 or 7000mh. You will feel that the battery drains a bit faster comparatively. However it has good charging time so if battery is not a concern 100% buy it..  Don't buy if goes above 50k",5,Worth every penny,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.043, 'neu': 0.715, 'pos': 0.241, 'compound': 0.9737}",0.5814887881278992,Positive,0.3779166666666667,Positive,NEGATIVE,"Consider SAMSUNG Galaxy S23 5G if you're looking for a solid option. Users say: Its Great looking, amazing performance, Great came..."
Good,5,Wonderful,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.9998161196708679,Positive,0.7,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Good...
Best in all angles.,5,Classy product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.9997947812080383,Positive,1.0,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Best in all angles....
Overall good phone except battery capacity,4,Nice product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.9995774626731873,Positive,0.35,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Overall good phone except battery capacity...
Classy product... Got it for 48k with hdfc card.. And worth it everybody complaints about its battery.. But it seems good.. Camera is ok.. Performance is peak.. Design is classy.. And its handy,5,Fabulous!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.052, 'neu': 0.851, 'pos': 0.096, 'compound': 0.1406}",0.9997633099555969,Positive,0.3833333333333333,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Classy product... Got it for 48k with hdfc card.. ...
"Too good  There is nothing to say, except battery back up  10/10",5,Perfect product!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.5373915433883667,Positive,0.35,Positive,POSITIVE,"Consider SAMSUNG Galaxy S23 5G if you're looking for a solid option. Users say: Too good  There is nothing to say, except battery ..."
"It's a nice phone considering if you like using compact phone . Pros- Despite being a compact phone it comes with decent batter life of 6+ hours , camera is top notch and performance is really good in this compact powerhouse , thanks to snapdragon 8gen2. Cons - There is fingerprint scanning issue sometimes due to tempered glass and sometimes it may become warm depending on the conditions, but it can be considered, considering it's a compact device so somewhat heating issue may occur . Fin... READ MORE",4,Nice product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.7612}",0.998729407787323,Positive,0.3927083333333333,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its It's a nice phone considering if you like using co...
"So I have used this for almost 2 months now. It's my first Samsung device, I switched from OnePlus to this so my biggest concern was the battery backup and the charging. As per the battery size being small in this device the back up is very commendable easily works for complete day with high screen on time. The display is super amazing and camera quality is at par with flagship devices. One drawback is the charging speed which is average as compared to my previous super fast charging. The 6 i... READ MORE",5,Classy product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9401}",0.991622269153595,Positive,0.1816666666666666,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its So I have used this for almost 2 months now. It's ...
What a flagship... Got at 50k.. Great experience.. The only con with this is battery and charging speed... but no phone is perfect.. so if someone is a moderate user they can buy it,5,Highly recommended,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.079, 'neu': 0.849, 'pos': 0.072, 'compound': -0.0644}",0.9954645037651062,Negative,0.45,Positive,NEGATIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its What a flagship... Got at 50k.. Great experience.....
Mobile performance is good but has serious heating issues. Always warm even with normal use.,2,Bad quality,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.082, 'neu': 0.676, 'pos': 0.242, 'compound': 0.431}",0.9947031140327454,Positive,0.2791666666666666,Positive,POSITIVE,Highly recommend SAMSUNG Galaxy S23 5G! Users love it for its Mobile performance is good but has serious heating...
"The product has been great. Coming to performance it is top notch and even after gaming for long session the performance does not drop there are little to no accidental touches. Display is one of the best display in this segment the colour the content is amazing Speaker is one of a kind they are loud and crisp with all fine details The camera has been a down side for this smart phone the back camera are good and captured good details. The front camera post processing is not at all good, I ho... READ MORE",4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.026, 'neu': 0.691, 'pos': 0.283, 'compound': 0.9831}",0.971712589263916,Positive,0.393405695611578,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its The product has been great. Coming to performance ...
"This product is really great for this price. Camera quality is great, the solo motion feature is great, the rear camera is very good but the front camera is average. Display quality is great, sound quality is incredible, amazing. Battery backup is not good, even if you use the phone a little more, the battery will continue to run out.But did not give any notification of full charge. Overall good  in this price range, I recommended everyone",5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.9864}",0.9695321917533875,Positive,0.4581666666666668,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its This product is really great for this price. Camer...
Clicked from this device. Awesome phone with affordable price,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",0.997602641582489,Positive,1.0,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Clicked from this device. Awesome phone with affor...
I love  it Professional choice 🤩🥳,5,Worth every penny,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.9998359680175781,Positive,0.3,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its I love  it Professional choice 🤩🥳...
"Value for money product for this price. Display -5/5 Performace- 4.5/5 Camera- 3/5 Front cam is pathetic and back cam gives above average performance. Hope moto will improve it on update. eSIM works good Battery- 4/5 (Gives one day battery life for normal usage, In 5g drains fast) Gaming also good Close to stock android experience ",5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.055, 'neu': 0.739, 'pos': 0.207, 'compound': 0.8519}",0.894012451171875,Positive,0.075,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Value for money product for this price. Display -5...
"Loved the in hand feel!  Being a moderate user and mostly consuming media and daily apps, I find it a good device Only thing I noticed is that battery backup is little too low, which I guess fast charging compensates for.  Overall experience is good so far.",4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.035, 'neu': 0.711, 'pos': 0.254, 'compound': 0.9076}",0.99732506275177,Positive,0.240625,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Loved the in hand feel!  Being a moderate user and...
Suppurb DISPLAY on fire   Mobile just warm in charging condition nd battery backup also good .  Premium quality phone like OnePlus 10pro quality.  Camera is normal and multimedia experience is excellent no doubt speaker quality haptic also good   Thanks MOTOROLA you are come back...bt Please improve your first software updates....  Love you team MOTO ,5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.096, 'neu': 0.552, 'pos': 0.353, 'compound': 0.959}",0.9989751577377319,Positive,0.5125,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Suppurb DISPLAY on fire   Mobile just warm in char...
Hello Awesome Moto!!  I had a long wait from May 30th to June 9th to receive the mobile. This is my first Moto phone. I have been using Mi or Redmi series phone since long time and dabbled in Samsung M series once whic was very horrible experience. But I have been a fan of Mi mobiles.  I was sceptical about buying Moto phones as I was not sure of orstock android as I have been using customised Mi android MIUI. That was super easy and nice to work with. But I decided to go ahead with Moto as I... READ MORE,5,Wonderful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.069, 'neu': 0.759, 'pos': 0.172, 'compound': 0.9238}",0.9513850212097168,Positive,0.1766666666666666,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Hello Awesome Moto!!  I had a long wait from May 3...
Full charge around in 50 min Performance is good Design is awesome 144 hz refresh rate is mind blowing Front camera need to be better,5,Super!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.872}",0.9939331412315369,Positive,0.6375,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Full charge around in 50 min Performance is good D...
"Great product, camera is also good. Gcam can be used to enhance camera experience, rest everything is great.",5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.9022}",0.999848484992981,Positive,0.7666666666666666,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Great product, camera is also good. Gcam can be us..."
Very Good design Good processor Good back camera Almost alll features are there in this price phone Fornt camera only not good  Finally blindly buy this phone 🤳 One week review,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.063, 'neu': 0.684, 'pos': 0.252, 'compound': 0.8005}",0.9610281586647034,Positive,0.2085714285714285,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its Very Good design Good processor Good back camera A...
Over all good,5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.9998199343681335,Positive,0.7,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Over all good...
"The product is good but it heats up if we use more and at the time of charge..  If u r buying a phone for camera then choose one plus but if you are looking for performance then choose this  You don't have a Gallery,the music player offered my moto and you need to depend on 3rd party app and it is loaded with lot of ads.. I'm not sure why they don't provide this  The back case which they provide is slippery better if they had provided soft case.  As it is curve screen your screen gaurd won't ... READ MORE",5,Highly recommended,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.023, 'neu': 0.889, 'pos': 0.088, 'compound': 0.785}",0.9967213273048401,Positive,0.25625,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its The product is good but it heats up if we use more...
Awesome phone beautiful colour good display so much good ,4,Good choice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.266, 'pos': 0.734, 'compound': 0.93}",0.9998701810836792,Positive,0.8125,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Awesome phone beautiful colour good display so muc...
Awesome smartphone,4,Really Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.9998459815979004,Positive,1.0,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Awesome smartphone...
It's amazing phone this price range... Camera design audio quality best,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.8402}",0.9996192455291748,Positive,0.8,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its It's amazing phone this price range... Camera desi...
Review after using for a week. Pros- The phone has a great in-hand feel. Very lightweight. User interface is great. Audio quality is great. Data transfer was very easy through cable at the installation time. Runs like butter. Cons- The most annoying thing is heating while charging or after heavy usage. Didn't copy all the data from old phone.,4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.042, 'neu': 0.708, 'pos': 0.25, 'compound': 0.9432}",0.7045159339904785,Positive,0.307037037037037,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its Review after using for a week. Pros- The phone has...
"Nice phone , go for it",5,Mind-blowing purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.997239351272583,Positive,0.6,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Nice phone , go for it..."
"This is phone is literally a master piece at such a price point with flagship feature such as wireless charging, IP68 rating and specially how good it feels on hands.  No doubt, that this phone is one of the slimmest phone under 30-50k range, for sure that no one can beat this phone in this category, also too light weight you will get to know once you feel it in your hands.  Most importantly or something which is to concerned for me to is that this phone get heats up to fast even with normal ... READ MORE",3,Fair,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.066, 'neu': 0.847, 'pos': 0.087, 'compound': 0.3167}",0.9849046468734741,Positive,0.337012987012987,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its This is phone is literally a master piece at such ...
Excellent Display. Slim with terrific performance. Battery charging very quickly.,5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7783}",0.9996320009231567,Positive,0.4777777777777778,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Excellent Display. Slim with terrific performance....
Awesome experience in this device. Again Motorola show his capability. The curve display is super awesome . It's feel like a real think.,5,Terrific purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.9393}",0.9997830986976624,Positive,0.6333333333333333,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Awesome experience in this device. Again Motorola ...
The camera is decent but if you use the gcam the picture optimization is best. This pic is taken from the gcam which I install in the phone,5,Good choice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8807}",0.9834080338478088,Positive,0.5833333333333334,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its The camera is decent but if you use the gcam the p...
Good products from Motorola.,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.9997605681419373,Positive,0.7,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Good products from Motorola....
Cool mobile... nice screen..,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.282, 'pos': 0.718, 'compound': 0.6249}",0.9998358488082886,Positive,0.475,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Cool mobile... nice screen.....
It's just fabulous total value for money just go for it ,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003}",0.9998546838760376,Positive,0.2,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its It's just fabulous total value for money just go f...
At this price range  Best in the market....,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.9989799857139587,Positive,1.0,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its At this price range  Best in the market.......
"Nice look, performance is good, tested in water 30 mins.. no problem.. no issues.. in 15 mins full charged.. awesome. Spam security futures works good.. now I'm happy.",5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.161, 'neu': 0.467, 'pos': 0.371, 'compound': 0.875}",0.9997166991233826,Positive,0.6916666666666665,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Nice look, performance is good, tested in water 30..."
"The phone is awesome, performance and looks wise its the best phone at this price range but the only missing thing is battery life 5k mah battery  would have made this phone much more attractive but with fast charging it compensates. so overall it is a good all rounder",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.047, 'neu': 0.698, 'pos': 0.255, 'compound': 0.9107}",0.9983119964599609,Positive,0.47,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its The phone is awesome, performance and looks wise i..."
"Display of the phone is amazing, sound clarity is superb, camera is good.. phone is fantabulous as the price point concerned.",5,Super!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.891}",0.9997648596763611,Positive,0.675,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Display of the phone is amazing, sound clarity is ..."
Worth it ,4,Nice product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.9998801946640015,Positive,0.3,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Worth it ...
"If u are looking for a complete package phone like camera, display , battery , performance, refresh rate then this is for u. Go for it feels that you are using 30k phone'. Low light photography is excellent.",4,Wonderful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.053, 'neu': 0.789, 'pos': 0.158, 'compound': 0.6249}",0.9433455467224121,Positive,0.375,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its If u are looking for a complete package phone like...
"Display: 4 stars  1 star deducted because of No Gorilla glass protection.  Camera: 4 stars  Clicks 8/10 times better photos. Needs some software improvement Saturation and Background hdr needs some Fixing. If you know editing then no problem.  Selfie camera is decent.  Design: 5 stars  Thin, light, Aluminium body with vegan leather back makes it feel very premium.  Performance: 3 stars  It scores around 6,00,000 in antutu score. Throttling is controlled but the mobile heats very much. A... READ MORE",3,Does the job,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.064, 'neu': 0.886, 'pos': 0.05, 'compound': -0.0258}",0.9835347533226013,Neutral,0.2362962962962963,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Display: 4 stars  1 star deducted because of No Go...
"Every thing is good in this phone, but over heating while charging and while using it, heating is a major issue",3,Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.2382}",0.9934024214744568,Positive,0.38125,Positive,NEGATIVE,"Highly recommend Motorola Edge 40! Users love it for its Every thing is good in this phone, but over heatin..."
"Excellent product by Big Daddy Motorola.  Performance is excellent Battery is good Features are excellent Android build is simply awesome Display is mind-blowing Network connectivity is fantastic. Feel factor is Royal. Overall, it looks that Motorola is back.  Best of luck Motorola.",5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.9833}",0.9996963739395142,Positive,0.6100000000000001,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Excellent product by Big Daddy Motorola.  Performa...
"I ordered Motorola edge 40 through GRAHGOODS Retail by Flipkart really good supplier and prompt delivery  Yesterday only received the hand phone after using will update the device updated  About edge 40 - face recognizing not working after several time registered even result is failure.  Battery not up to mark,  drin very fast even mobile keep idle...  Look wise good, other wise average mobile..",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.044, 'neu': 0.746, 'pos': 0.21, 'compound': 0.9097}",0.9964038133621216,Positive,0.2468333333333333,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its I ordered Motorola edge 40 through GRAHGOODS Retai...
"Best phone in this range ,with all this premium level features.... worth the money ...",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.7269}",0.9997407793998718,Positive,0.65,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Best phone in this range ,with all this premium le..."
"When I have used 5g network lots of hitting problem, otherwise everything is awesome .",4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.152, 'neu': 0.618, 'pos': 0.23, 'compound': 0.34}",0.9997509121894836,Positive,1.0,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its When I have used 5g network lots of hitting proble...
"I was very skeptical after reading the reviews regarding camera and battery optimisation. But I decided on purchasing the phone and it was a good decision. Display and haptics are off the charts. The in hand feel and touch sampling rate are amazing. Coming to the camera, it does an amazing job under good lighting conditions. The front camera is a bit disappointing but overall, the camera is very good. The battery drains fast, but if you're a normal user (Social media, OTT, etc) the battery wi... READ MORE",4,Good quality product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.056, 'neu': 0.687, 'pos': 0.257, 'compound': 0.9749}",0.9992551207542419,Positive,0.2619444444444444,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its I was very skeptical after reading the reviews reg...
50 MP Camera Clicked this realistic photo.,5,Excellent,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9958747029304504,Neutral,0.1666666666666666,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its 50 MP Camera Clicked this realistic photo....
#NAME?,4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9685900807380676,Neutral,0.0,Neutral,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its #NAME?...
Best mobile @ this price ,5,Simply awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.9974663257598877,Positive,1.0,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Best mobile @ this price ...
Business class mobile .slim smart light weight and also unique ... waterproof all features inbuilt as require business class person..love it,5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.9996320009231567,Positive,0.3297619047619047,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Business class mobile .slim smart light weight and...
Having very low battery backup...,3,Just okay,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.374, 'neu': 0.626, 'pos': 0.0, 'compound': -0.3384}",0.9988909363746643,Negative,0.0,Neutral,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its Having very low battery backup......
This is my Frist Motorola Phone and I am super happy with this purchase Battery Optimisation is superb ,5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.936}",0.9996485710144043,Positive,0.7111111111111111,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its This is my Frist Motorola Phone and I am super hap...
Expect camera rest thing his superb,5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.9401475191116333,Positive,1.0,Positive,NEGATIVE,Highly recommend Motorola Edge 40! Users love it for its Expect camera rest thing his superb...
Super colour and best camera and phone,5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.8442}",0.9998103976249695,Positive,0.6666666666666666,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Super colour and best camera and phone...
"Excellent Phone for the Price, No bugs or bloatware.",3,Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.171, 'neu': 0.543, 'pos': 0.287, 'compound': 0.3612}",0.9977697134017944,Positive,1.0,Positive,POSITIVE,"Highly recommend Motorola Edge 40! Users love it for its Excellent Phone for the Price, No bugs or bloatwar..."
Superb Performance. Good curved display makes the experience more enthralling.,5,Great product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.7906}",0.9998372793197632,Positive,0.7333333333333334,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Superb Performance. Good curved display makes the ...
Stunning pictures vibrant colours Excellent low light photography.,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.133, 'neu': 0.253, 'pos': 0.614, 'compound': 0.8225}",0.9998675584793091,Positive,0.4133333333333333,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Stunning pictures vibrant colours Excellent low li...
"Pros :- BANG for BUCK !! As seen in pictures and reviews, very lightweight and slim form factor, so very good in-hands feel. Display is excellent as bezels are very minimal and curved screen also helps. Curve is not too much, just right for holding phone. 144Hz refresh rate is the best and smoothest but battery consumption is high so keep it at 90 or 120 Hz for moderate user. Speakers are fantastic. User Interface and Android with no bloatware is fantastic. Charging time is less than 1 hour s... READ MORE",5,Must buy!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.026, 'neu': 0.791, 'pos': 0.182, 'compound': 0.9483}",0.9902200102806091,Positive,0.3660805860805861,Positive,POSITIVE,Highly recommend Motorola Edge 40! Users love it for its Pros :- BANG for BUCK !! As seen in pictures and r...
