Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment
"Good,Compact, more battery then expected, best for normal use, better than iPhone 13 or 14, Android has much more power and customization as compared to any other OS. In this scenario samsung s23 is best.",4,Really Nice,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.9062}",0.9062,Positive
"Nice phone , handy , power pack , good ui, timely update",4,Very Good,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}",0.6908,Positive
Good but battery not good,4,Delightful,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.386, 'neu': 0.372, 'pos': 0.242, 'compound': -0.2867}",-0.2867,Negative
Awesome product from Samsung. Love it 😀 😍,4,Value-for-money,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.325, 'pos': 0.675, 'compound': 0.8519}",0.8519,Positive
Switching from ios to android I thought I would regret it but I was wrong. The display and os is excellent. I recommend downloading the Goodlock from samsung store. The phone heats up slightly while playing bgmi but overall it's good. No lags or framedrop. And battery backup is excellent although it is a compact phone.,5,Mind-blowing purchase,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.166, 'neu': 0.575, 'pos': 0.26, 'compound': 0.8352}",0.8352,Positive
This time samsung has done great job. Top notch processing Top noth Camera Good battery backup Premium looks Best UI in android world,5,Great product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.93}",0.93,Positive
"Long term review, moving from apple to samsung  Battery is great for normal usage. For gamers or heavy usage, its good but wont last whole day probably. Camera is good. Gameplay(bgmi/genshin) great. Wont lag much, might see some frame drops in bgmi customs otherwise no. Look and feel is very premium especially for the green color. Compared to apple 120 refresh rate is great. We have telephoto zoom. Comparable battery life. No lags while using the phone.  Cons: UI can use some improvements. P... READ MORE",5,Super!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.08, 'neu': 0.691, 'pos': 0.229, 'compound': 0.9539}",0.9539,Positive
"Camera and overall features are nice. If you are into photography, can download Expert RAW app by Samsung and try to enhance your skills. Night clicks are also coming out quite good. Processor is superfast. Intensive usage is leading to heating but not into an alarming condition. But bit heating is there while you are going all out. Overall size is quite handy which I admire a lot. But the major drawback is the battery which is not upto the mark comparing to I Phone 14.",5,Awesome,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.8441}",0.8441,Positive
"Switch from Pixel 7,before that from iPhone 13. My decision of switching was 💯 % correct.If samsung ditched SD chipset in smaller S series than that will be a huge bummer 😔. So far so good but SD chipset in S23 is the original matchmaker.I don't know about Exynos, let's see in coming years. Samsung update policy will keep it afresh I guess !",5,Classy product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.028, 'neu': 0.854, 'pos': 0.117, 'compound': 0.6836}",0.6836,Positive
"While the overall experience is very good, when it comes to gaming, my device started heating after 20 minutes of Minecraft. Everything other os good",4,Very Good,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.7496}",0.7496,Positive
All good apart from battery life.,4,Good quality product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive
Android beast,5,Brilliant,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Excellent display, top performance and a good camera. No heating and battery issues like s22. Processor is optimized very well. I am getting a good battery backup as well.",5,Just wow!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.054, 'neu': 0.417, 'pos': 0.529, 'compound': 0.9544}",0.9544,Positive
"Camera: 4/5 (Rear:4, front:3.5, Night: 3.75) Battery: 4.25/5 (considered the compact size) Hand Feel: 5/5 Performance: 5/5 Display:5/5 Samsumg UI: 3/5(personal choice) Value for money: 5/5 Happy to answer more !!",5,Highly recommended,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.8715}",0.8715,Positive
"Giving review after one month of using, everything is top notch in this phone and if u r an average user just go without any doubt. 3star only for battery otherwise awesome phone",4,Delightful,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.8559}",0.8559,Positive
"The new DEX mode in s23 takes us to another dimension, which is even cool with the phone touch pad. Felt some lag using the touch pad in dex mode wirelessly.",5,Terrific purchase,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.071, 'neu': 0.861, 'pos': 0.068, 'compound': -0.0258}",-0.0258,Neutral
Best Compact Phone👌👌,5,Worth every penny,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,Positive
Good mobile excellent. Loved it,5,Awesome,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.16, 'pos': 0.84, 'compound': 0.8885}",0.8885,Positive
"Best ever Performance. Loved it. The only issue is battery, its drains fast while using 120Hz and 5g. Rest all superb 👌",5,Terrific purchase,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.9217}",0.9217,Positive
Camera is Outstanding It's far Better than IPhone camera Samsung One UI 6.1 is so refine Operating system Big Fan of Samsung,5,Great product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.8481}",0.8481,Positive
Nice,5,Highly recommended,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,Positive
Good cameras with good performance but battery life isn't that much good,5,Worth every penny,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.537, 'pos': 0.463, 'compound': 0.775}",0.775,Positive
Great display Good performance Good camera Decent battery Overall good phone recommend to every one who read this comment,5,Awesome,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.478, 'pos': 0.522, 'compound': 0.936}",0.936,Positive
"The phone is gonna stand trial by fire. Minimum 5-6 years is the limit that I will use, rest the samsung will decide Highly recommended for people who want to invest rather than purchase a new year every year or two.",5,Perfect product!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.057, 'neu': 0.861, 'pos': 0.081, 'compound': -0.0018}",-0.0018,Neutral
"Worth at 45k in this offer range including exchange. Don't consider it for 65k. Camera and performance are top notch no cons at all, photos may looks slightly over saturated at some times and in low light also. Battery lasts upto 6 to 7 hours screen on time in lyt usage. It won't lasts for 5 hrs if u use 5G and gaming at all. Charging tym is not a con at all 25w speed is okayish for day to day usage.",5,Just wow!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.053, 'neu': 0.901, 'pos': 0.046, 'compound': -0.1531}",-0.1531,Negative
"You want an iphone but cant deal with the 60hz display, the limitations of iOS and the stupid notch. Just buy this, no second thoughts needed. Best decision I made.",5,Brilliant,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.197, 'neu': 0.628, 'pos': 0.175, 'compound': -0.2263}",-0.2263,Negative
"Its Great looking, amazing performance, Great camera, Gorgeous Screen. If you think that you will feel this phone is small after shifting from a 6.4in phone then its not true it is just great and comfortable.  The only thing that will bother you is if you are shifting from a high battery capacity phone of 6000 or 7000mh. You will feel that the battery drains a bit faster comparatively. However it has good charging time so if battery is not a concern 100% buy it..  Don't buy if goes above 50k",5,Worth every penny,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.043, 'neu': 0.715, 'pos': 0.241, 'compound': 0.9737}",0.9737,Positive
Good,5,Wonderful,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,Positive
Best in all angles.,5,Classy product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,Positive
Overall good phone except battery capacity,4,Nice product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive
Classy product... Got it for 48k with hdfc card.. And worth it everybody complaints about its battery.. But it seems good.. Camera is ok.. Performance is peak.. Design is classy.. And its handy❤️,5,Fabulous!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.052, 'neu': 0.851, 'pos': 0.096, 'compound': 0.1406}",0.1406,Positive
"Too good 👍 There is nothing to say, except battery back up 🔝 10/10",5,Perfect product!,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",0.4404,Positive
"It's a nice phone considering if you like using compact phone . Pros- Despite being a compact phone it comes with decent batter life of 6+ hours , camera is top notch and performance is really good in this compact powerhouse , thanks to snapdragon 8gen2. Cons - There is fingerprint scanning issue sometimes due to tempered glass and sometimes it may become warm depending on the conditions, but it can be considered, considering it's a compact device so somewhat heating issue may occur . Fin... READ MORE",4,Nice product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.7612}",0.7612,Positive
"So I have used this for almost 2 months now. It's my first Samsung device, I switched from OnePlus to this so my biggest concern was the battery backup and the charging. As per the battery size being small in this device the back up is very commendable easily works for complete day with high screen on time. The display is super amazing and camera quality is at par with flagship devices. One drawback is the charging speed which is average as compared to my previous super fast charging. The 6 i... READ MORE",5,Classy product,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9401}",0.9401,Positive
What a flagship... Got at 50k.. Great experience.. The only con with this is battery and charging speed... but no phone is perfect.. so if someone is a moderate user they can buy it,5,Highly recommended,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.079, 'neu': 0.849, 'pos': 0.072, 'compound': -0.0644}",-0.0644,Negative
Mobile performance is good but has serious heating issues. Always warm even with normal use.,2,Bad quality,SAMSUNG Galaxy S23 5G,MOBGMFFX5XYE8MZN,"{'neg': 0.082, 'neu': 0.676, 'pos': 0.242, 'compound': 0.431}",0.431,Positive
"The product has been great. Coming to performance it is top notch and even after gaming for long session the performance does not drop there are little to no accidental touches. Display is one of the best display in this segment the colour the content is amazing Speaker is one of a kind they are loud and crisp with all fine details The camera has been a down side for this smart phone the back camera are good and captured good details. The front camera post processing is not at all good, I ho... READ MORE",4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.026, 'neu': 0.691, 'pos': 0.283, 'compound': 0.9831}",0.9831,Positive
"This product is really great for this price. Camera quality is great, the solo motion feature is great, the rear camera is very good but the front camera is average. Display quality is great, sound quality is incredible, amazing. Battery backup is not good, even if you use the phone a little more, the battery will continue to run out.But did not give any notification of full charge. Overall good 👍 in this price range, I recommended everyone",5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.9864}",0.9864,Positive
Clicked from this device. Awesome phone with affordable price,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",0.6249,Positive
I love 💕💕💕💕 it Professional choice 🤩🥳,5,Worth every penny,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,Positive
"Value for money product for this price. Display -5/5 Performace- 4.5/5 Camera- 3/5 Front cam is pathetic and back cam gives above average performance. Hope moto will improve it on update. eSIM works good Battery- 4/5 (Gives one day battery life for normal usage, In 5g drains fast) Gaming also good Close to stock android experience 👌",5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.055, 'neu': 0.739, 'pos': 0.207, 'compound': 0.8519}",0.8519,Positive
"Loved the in hand feel!  Being a moderate user and mostly consuming media and daily apps, I find it a good device Only thing I noticed is that battery backup is little too low, which I guess fast charging compensates for.  Overall experience is good so far.",4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.035, 'neu': 0.711, 'pos': 0.254, 'compound': 0.9076}",0.9076,Positive
Suppurb DISPLAY on fire 🔥  Mobile just warm in charging condition nd battery backup also good .  Premium quality phone like OnePlus 10pro quality.  Camera is normal and multimedia experience is excellent no doubt speaker quality haptic also good 🔥🔥🔥  Thanks MOTOROLA you are come back...bt Please improve your first software updates....  Love you team MOTO 💞,5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.094, 'neu': 0.558, 'pos': 0.348, 'compound': 0.959}",0.959,Positive
Hello Awesome Moto!!  I had a long wait from May 30th to June 9th to receive the mobile. This is my first Moto phone. I have been using Mi or Redmi series phone since long time and dabbled in Samsung M series once whic was very horrible experience. But I have been a fan of Mi mobiles.  I was sceptical about buying Moto phones as I was not sure of orstock android as I have been using customised Mi android MIUI. That was super easy and nice to work with. But I decided to go ahead with Moto as I... READ MORE,5,Wonderful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.069, 'neu': 0.759, 'pos': 0.172, 'compound': 0.9238}",0.9238,Positive
Full charge around in 50 min Performance is good Design is awesome 144 hz refresh rate is mind blowing Front camera need to be better,5,Super!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.872}",0.872,Positive
"Great product, camera is also good. Gcam can be used to enhance camera experience, rest everything is great.",5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.9022}",0.9022,Positive
Very Good design Good processor Good back camera Almost alll features are there in this price phone Fornt camera only not good  Finally blindly buy this phone 🤳📱 One week review,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.062, 'neu': 0.693, 'pos': 0.246, 'compound': 0.8005}",0.8005,Positive
Over all good,5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
"The product is good but it heats up if we use more and at the time of charge..  If u r buying a phone for camera then choose one plus but if you are looking for performance then choose this  You don't have a Gallery,the music player offered my moto and you need to depend on 3rd party app and it is loaded with lot of ads.. I'm not sure why they don't provide this  The back case which they provide is slippery better if they had provided soft case.  As it is curve screen your screen gaurd won't ... READ MORE",5,Highly recommended,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.023, 'neu': 0.889, 'pos': 0.088, 'compound': 0.785}",0.785,Positive
Awesome phone beautiful colour good display so much good ☺️👍👍,4,Good choice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.93}",0.93,Positive
Awesome smartphone,4,Really Nice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,Positive
It's amazing phone this price range...😍 Camera design audio quality best,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.8402}",0.8402,Positive
Review after using for a week. Pros- The phone has a great in-hand feel. Very lightweight. User interface is great. Audio quality is great. Data transfer was very easy through cable at the installation time. Runs like butter. Cons- The most annoying thing is heating while charging or after heavy usage. Didn't copy all the data from old phone.,4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.042, 'neu': 0.708, 'pos': 0.25, 'compound': 0.9432}",0.9432,Positive
"Nice phone , go for it",5,Mind-blowing purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,Positive
"This is phone is literally a master piece at such a price point with flagship feature such as wireless charging, IP68 rating and specially how good it feels on hands.  No doubt, that this phone is one of the slimmest phone under 30-50k range, for sure that no one can beat this phone in this category, also too light weight you will get to know once you feel it in your hands.  Most importantly or something which is to concerned for me to is that this phone get heats up to fast even with normal ... READ MORE",3,Fair,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.066, 'neu': 0.847, 'pos': 0.087, 'compound': 0.3167}",0.3167,Positive
Excellent Display. Slim with terrific performance. Battery charging very quickly.,5,Brilliant,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7783}",0.7783,Positive
Awesome experience in this device. Again Motorola show his capability. The curve display is super awesome 😎. It's feel like a real think.,5,Terrific purchase,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.9393}",0.9393,Positive
The camera is decent but if you use the gcam the picture optimization is best. This pic is taken from the gcam which I install in the phone,5,Good choice,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.8807}",0.8807,Positive
Good products from Motorola.,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,Positive
Cool mobile... nice screen..,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.282, 'pos': 0.718, 'compound': 0.6249}",0.6249,Positive
It's just fabulous total value for money just go for it 🙏💖🙏,5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003,Positive
At this price range 👌 Best in the market....,5,Fabulous!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,Positive
"Nice look, performance is good, tested in water 30 mins.. no problem.. no issues.. in 15 mins full charged.. awesome. Spam security futures works good.. now I'm happy.",5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.161, 'neu': 0.467, 'pos': 0.371, 'compound': 0.875}",0.875,Positive
"The phone is awesome, performance and looks wise its the best phone at this price range but the only missing thing is battery life 5k mah battery 🔋 would have made this phone much more attractive but with fast charging it compensates. so overall it is a good all rounder",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.047, 'neu': 0.698, 'pos': 0.255, 'compound': 0.9107}",0.9107,Positive
"Display of the phone is amazing, sound clarity is superb, camera is good.. phone is fantabulous as the price point concerned.",5,Super!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.891}",0.891,Positive
Worth it 👌,4,Nice product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",0.2263,Positive
"If u are looking for a complete package phone like camera, display , battery , performance, refresh rate then this is for u. Go for it feels that you are using 30k phone'. Low light photography is excellent.",4,Wonderful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.053, 'neu': 0.789, 'pos': 0.158, 'compound': 0.6249}",0.6249,Positive
"Display: 4 stars ⭐ 1 star deducted because of No Gorilla glass protection.  Camera: 4 stars ⭐ Clicks 8/10 times better photos. Needs some software improvement Saturation and Background hdr needs some Fixing. If you know editing then no problem.  Selfie camera is decent.  Design: 5 stars ⭐ Thin, light, Aluminium body with vegan leather back makes it feel very premium.  Performance: 3 stars ⭐ It scores around 6,00,000 in antutu score. Throttling is controlled but the mobile heats very much. A... READ MORE",3,Does the job,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.064, 'neu': 0.886, 'pos': 0.05, 'compound': -0.0258}",-0.0258,Neutral
"Every thing is good in this phone, but over heating while charging and while using it, heating is a major issue",3,Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.907, 'pos': 0.093, 'compound': 0.2382}",0.2382,Positive
"Excellent product by Big Daddy Motorola.  Performance is excellent Battery is good Features are excellent Android build is simply awesome Display is mind-blowing Network connectivity is fantastic. Feel factor is Royal. Overall, it looks that Motorola is back.  Best of luck Motorola.",5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.9833}",0.9833,Positive
"I ordered Motorola edge 40 through GRAHGOODS Retail by Flipkart really good supplier and prompt delivery  Yesterday only received the hand phone after using will update the device updated  About edge 40 - face recognizing not working after several time registered even result is failure.  Battery not up to mark, 🔋 drin very fast even mobile keep idle...  Look wise good, other wise average mobile..",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.044, 'neu': 0.746, 'pos': 0.21, 'compound': 0.9097}",0.9097,Positive
"Best phone in this range ,with all this premium level features.... worth the money ...",5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.7269}",0.7269,Positive
"When I have used 5g network lots of hitting problem, otherwise everything is awesome 😎.",4,Value-for-money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.144, 'neu': 0.638, 'pos': 0.218, 'compound': 0.34}",0.34,Positive
"I was very skeptical after reading the reviews regarding camera and battery optimisation. But I decided on purchasing the phone and it was a good decision. Display and haptics are off the charts. The in hand feel and touch sampling rate are amazing. Coming to the camera, it does an amazing job under good lighting conditions. The front camera is a bit disappointing but overall, the camera is very good. The battery drains fast, but if you're a normal user (Social media, OTT, etc) the battery wi... READ MORE",4,Good quality product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.056, 'neu': 0.687, 'pos': 0.257, 'compound': 0.9749}",0.9749,Positive
50 MP Camera Clicked this realistic photo.,5,Excellent,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
#NAME?,4,Very Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Best mobile @ this price 💖💖💖,5,Simply awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,Positive
Business class mobile .slim smart light weight and also unique ... waterproof all features inbuilt as require business class person..love it,5,Classy product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}",0.4019,Positive
Having very low battery backup...,3,Just okay,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.374, 'neu': 0.626, 'pos': 0.0, 'compound': -0.3384}",-0.3384,Negative
This is my Frist Motorola Phone and I am super happy with this purchase Battery Optimisation is superb 😊❤️,5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.495, 'pos': 0.505, 'compound': 0.936}",0.936,Positive
Expect camera rest thing his superb,5,Perfect product!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,Positive
Super colour and best camera and phone,5,Best in the market!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.8442}",0.8442,Positive
"Excellent Phone for the Price, No bugs or bloatware.",3,Good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.171, 'neu': 0.543, 'pos': 0.287, 'compound': 0.3612}",0.3612,Positive
Superb Performance. Good curved display makes the experience more enthralling.,5,Great product,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.533, 'pos': 0.467, 'compound': 0.7906}",0.7906,Positive
Stunning pictures vibrant colours Excellent low light photography.,5,Terrific,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.133, 'neu': 0.253, 'pos': 0.614, 'compound': 0.8225}",0.8225,Positive
"Pros :- BANG for BUCK !! As seen in pictures and reviews, very lightweight and slim form factor, so very good in-hands feel. Display is excellent as bezels are very minimal and curved screen also helps. Curve is not too much, just right for holding phone. 144Hz refresh rate is the best and smoothest but battery consumption is high so keep it at 90 or 120 Hz for moderate user. Speakers are fantastic. User Interface and Android with no bloatware is fantastic. Charging time is less than 1 hour s... READ MORE",5,Must buy!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.026, 'neu': 0.791, 'pos': 0.182, 'compound': 0.9483}",0.9483,Positive
"Nice Camera, Premium quality Light weight and slim phone , IP68 , Battery is only the downside sometimes if you use this phone outdoors in sunshine its battery drains quickly but in indoor battery is normally working. Performance is good but found some software glitches which should be fixable by Motorola easily by optimising phone software updates. And found that this phone supports wireless charging and reverse charging. I checked Wireless charging and it is working but I didn't find any ... READ MORE",4,Pretty good,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.016, 'neu': 0.791, 'pos': 0.192, 'compound': 0.9455}",0.9455,Positive
Product is very nice,4,Delightful,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.4754}",0.4754,Positive
The phone is top notch in display and design. It is round edge and compact and sleek. The in hand feel of the phone is really good owing to its design and light weight of the phone. The cameras are pretty good though I have heard that it's not the best in the market considering the price. But I found it decent. I have attached few samples of pictures taken from the phone. The battery is where I am a little concerned because it drains fast with medium to heavy usage. Though the 68 W charger is... READ MORE,4,Worth the money,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.022, 'neu': 0.879, 'pos': 0.099, 'compound': 0.6817}",0.6817,Positive
"Damn good phone, too light weight, awesome performance.Camera is the only area where this phone falls behind",5,Just wow!,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.114, 'neu': 0.591, 'pos': 0.295, 'compound': 0.6486}",0.6486,Positive
"At this price point this product is amazing, I'm in love with this phone, it's curved display is amazing with moto mods it becomes outstanding. But there is one problem I'm facing with this Lunar Blue unit that is proximity sensor.. Otherwise this phone is amazing",5,Awesome,Motorola Edge 40,MOBGKHNBY3JZJHTB,"{'neg': 0.061, 'neu': 0.682, 'pos': 0.257, 'compound': 0.8898}",0.8898,Positive
